Trade #,Type,Signal,Date/Time,Price BUSD,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
11,Entry Short,Sell,2022-12-07 01:00,289.74,1834.46,11118.16,2.09,42634.90,2.09,17526.62,3.3,616.19,0.12
10,Exit Long,Sell,2022-12-07 01:00,289.74,1835.92,1796.80,0.34,31516.74,0.34,4322.84,0.82,707.59,0.13
10,Entry Long,Buy,2022-12-06 20:00,288.53,1835.92,1796.80,0.34,31516.74,0.34,4322.84,0.82,707.59,0.13
9,Exit Short,Buy,2022-12-06 20:00,288.53,1824.99,1366.52,0.26,29719.94,0.26,5135.88,0.97,1999.83,0.38
9,Entry Short,Sell,2022-12-06 01:00,289.51,1824.99,1366.52,0.26,29719.94,0.26,5135.88,0.97,1999.83,0.38
8,Exit Long,Sell,2022-12-06 01:00,289.51,1826.29,2207.93,0.42,28353.42,0.42,2492.47,0.47,1963.68,0.37
8,Entry Long,Buy,2022-12-05 23:00,288.07,1826.29,2207.93,0.42,28353.42,0.42,2492.47,0.47,1963.68,0.37
7,Exit Short,Buy,2022-12-05 23:00,288.07,1738.19,12509.01,2.44,26145.49,2.44,16133.53,3.14,3664.45,0.71
7,Entry Short,Sell,2022-12-05 03:00,295.50,1738.19,12509.01,2.44,26145.49,2.44,16133.53,3.14,3664.45,0.71
6,Exit Long,Sell,2022-12-05 03:00,295.50,1739.71,1259.52,0.25,13636.48,0.25,3796.37,0.74,918.25,0.18
6,Entry Long,Buy,2022-12-05 01:00,294.54,1739.71,1259.52,0.25,13636.48,0.25,3796.37,0.74,918.25,0.18
5,Exit Short,Buy,2022-12-05 01:00,294.54,1775.23,-5457.94,-1.05,12376.96,-1.05,7106.81,1.37,6189.66,1.2
5,Entry Short,Sell,2022-12-04 01:00,291.70,1775.23,-5457.94,-1.05,12376.96,-1.05,7106.81,1.37,6189.66,1.2
4,Exit Long,Sell,2022-12-04 01:00,291.70,1776.51,2588.94,0.5,17834.90,0.5,7699.39,1.49,6956.82,1.35
4,Entry Long,Buy,2022-12-02 09:00,290.01,1776.51,2588.94,0.5,17834.90,0.5,7699.39,1.49,6956.82,1.35
3,Exit Short,Buy,2022-12-02 09:00,290.01,1738.6,5314.34,1.04,15245.96,1.04,13287.56,2.61,638.62,0.13
3,Entry Short,Sell,2022-12-02 01:00,293.30,1738.6,5314.34,1.04,15245.96,1.04,13287.56,2.61,638.62,0.13
2,Exit Long,Sell,2022-12-02 01:00,293.30,1739.96,2028.65,0.4,9931.62,0.4,3311.56,0.65,2517.30,0.5
2,Entry Long,Buy,2022-12-01 19:00,291.90,1739.96,2028.65,0.4,9931.62,0.4,3311.56,0.65,2517.30,0.5
1,Exit Short,Buy,2022-12-01 19:00,291.90,1683.45,7902.97,1.58,7902.97,1.58,11298.08,2.26,6832.67,1.37
1,Entry Short,Sell,2022-12-01 01:00,296.83,1683.45,7902.97,1.58,7902.97,1.58,11298.08,2.26,6832.67,1.37
