Trade #,Type,Signal,Date/Time,Price BUSD,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
43,Entry Long,Buy,2023-01-12 18:30,0.3729,5484389.3,19196.24,0.94,946635.25,0.94,37024.23,1.81,15077.46,0.74
42,Exit Short,Buy,2023-01-12 18:30,0.3729,5518383.3,-7162.42,-0.35,927439.00,-0.35,75884.61,3.7,23446.29,1.14
42,Entry Short,Sell,2023-01-12 06:30,0.3719,5518383.3,-7162.42,-0.35,927439.00,-0.35,75884.61,3.7,23446.29,1.14
41,Exit Long,Sell,2023-01-12 06:30,0.3719,5522709.9,113827.69,5.87,934601.44,5.87,167115.00,8.62,20104.87,1.04
41,Entry Long,Buy,2023-01-10 18:30,0.3510,5522709.9,113827.69,5.87,934601.44,5.87,167115.00,8.62,20104.87,1.04
40,Exit Short,Buy,2023-01-10 18:30,0.3510,5613510.6,-16726.69,-0.86,820773.75,-0.86,2024.68,0.1,16499.90,0.84
40,Entry Short,Sell,2023-01-10 17:00,0.3483,5613510.6,-16726.69,-0.86,820773.75,-0.86,2024.68,0.1,16499.90,0.84
39,Exit Long,Sell,2023-01-10 17:00,0.3483,5617970,120.67,0.01,837500.44,0.01,13824.70,0.71,8647.18,0.44
39,Entry Long,Buy,2023-01-10 14:00,0.3480,5617970,120.67,0.01,837500.44,0.01,13824.70,0.71,8647.18,0.44
38,Exit Short,Buy,2023-01-10 14:00,0.3480,5539673.4,12855.15,0.66,837379.75,0.66,41324.63,2.13,8532.43,0.44
38,Entry Short,Sell,2023-01-10 00:30,0.3506,5539673.4,12855.15,0.66,837379.75,0.66,41324.63,2.13,8532.43,0.44
37,Exit Long,Sell,2023-01-10 00:30,0.3506,5540909,10086.45,0.52,824524.60,0.52,10863.51,0.56,772.40,0.04
37,Entry Long,Buy,2023-01-10 00:00,0.3485,5540909,10086.45,0.52,824524.60,0.52,10863.51,0.56,772.40,0.04
36,Exit Short,Buy,2023-01-10 00:00,0.3485,5345943.3,33778.66,1.78,814438.20,1.78,46819.56,2.47,12520.41,0.66
36,Entry Short,Sell,2023-01-09 17:00,0.3551,5345943.3,33778.66,1.78,814438.20,1.78,46819.56,2.47,12520.41,0.66
35,Exit Long,Sell,2023-01-09 17:00,0.3551,5347098.5,85138.64,4.7,780659.50,4.7,95522.92,5.27,2863.69,0.16
35,Entry Long,Buy,2023-01-08 12:30,0.3389,5347098.5,85138.64,4.7,780659.50,4.7,95522.92,5.27,2863.69,0.16
34,Exit Short,Buy,2023-01-08 12:30,0.3389,5227981.3,20008.74,1.12,695520.90,1.12,41106.57,2.29,1240.08,0.07
34,Entry Short,Sell,2023-01-08 00:30,0.3430,5227981.3,20008.74,1.12,695520.90,1.12,41106.57,2.29,1240.08,0.07
33,Exit Long,Sell,2023-01-08 00:30,0.3430,5232164,4845.40,0.27,675512.10,0.27,18120.45,1.01,1238.56,0.07
33,Entry Long,Buy,2023-01-07 12:30,0.3418,5232164,4845.40,0.27,675512.10,0.27,18120.45,1.01,1238.56,0.07
32,Exit Short,Buy,2023-01-07 12:30,0.3418,5248640,-3533.80,-0.2,670666.75,-0.2,0,0,8589.71,0.48
32,Entry Short,Sell,2023-01-07 06:30,0.3414,5248640,-3533.80,-0.2,670666.75,-0.2,0,0,8589.71,0.48
31,Exit Long,Sell,2023-01-07 06:30,0.3414,5255747.1,8028.68,0.45,674200.50,0.45,31871.69,1.79,4392.96,0.25
31,Entry Long,Buy,2023-01-06 18:30,0.3396,5255747.1,8028.68,0.45,674200.50,0.45,31871.69,1.79,4392.96,0.25
30,Exit Short,Buy,2023-01-06 18:30,0.3396,5017530.6,39262.58,2.25,666171.90,2.25,84098.43,4.82,1701.34,0.1
30,Entry Short,Sell,2023-01-05 00:30,0.3477,5017530.6,39262.58,2.25,666171.90,2.25,84098.43,4.82,1701.34,0.1
29,Exit Long,Sell,2023-01-05 00:30,0.3477,5024371.9,11168.38,0.64,626909.25,0.64,14881.79,0.86,2703.51,0.16
29,Entry Long,Buy,2023-01-04 22:30,0.3452,5024371.9,11168.38,0.64,626909.25,0.64,14881.79,0.86,2703.51,0.16
28,Exit Short,Buy,2023-01-04 22:30,0.3452,4950908.5,11499.97,0.67,615740.90,0.67,25055.95,1.46,19502.22,1.13
28,Entry Short,Sell,2023-01-04 12:30,0.3478,4950908.5,11499.97,0.67,615740.90,0.67,25055.95,1.46,19502.22,1.13
27,Exit Long,Sell,2023-01-04 12:30,0.3478,4954837.6,22414.10,1.32,604240.94,1.32,44409.22,2.61,4148.19,0.24
27,Entry Long,Buy,2023-01-04 00:30,0.3430,4954837.6,22414.10,1.32,604240.94,1.32,44409.22,2.61,4148.19,0.24
26,Exit Short,Buy,2023-01-04 00:30,0.3430,4938642.9,2100.50,0.12,581826.80,0.12,16606.29,0.98,16976.49,1
26,Entry Short,Sell,2023-01-03 12:30,0.3437,4938642.9,2100.50,0.12,581826.80,0.12,16606.29,0.98,16976.49,1
25,Exit Long,Sell,2023-01-03 12:30,0.3437,4942699.7,-35477.32,-2.05,579726.30,-2.05,4249.54,0.25,36280.60,2.09
25,Entry Long,Buy,2023-01-03 06:30,0.3506,4942699.7,-35477.32,-2.05,579726.30,-2.05,4249.54,0.25,36280.60,2.09
24,Exit Short,Buy,2023-01-03 06:30,0.3506,5100907.5,-28454.70,-1.62,615203.60,-1.62,19189.00,1.09,27739.35,1.57
24,Entry Short,Sell,2023-01-03 00:30,0.3453,5100907.5,-28454.70,-1.62,615203.60,-1.62,19189.00,1.09,27739.35,1.57
23,Exit Long,Sell,2023-01-03 00:30,0.3453,5104834.2,68043.36,4.02,643658.30,4.02,118775.81,7.01,5271.66,0.31
23,Entry Long,Buy,2023-01-02 06:30,0.3317,5104834.2,68043.36,4.02,643658.30,4.02,118775.81,7.01,5271.66,0.31
22,Exit Short,Buy,2023-01-02 06:30,0.3317,4907664.9,32056.48,1.93,575615.00,1.93,216254.30,13.02,3118.33,0.19
22,Entry Short,Sell,2023-01-02 00:30,0.3385,4907664.9,32056.48,1.93,575615.00,1.93,216254.30,13.02,3118.33,0.19
21,Exit Long,Sell,2023-01-02 00:30,0.3385,4914395.4,-1330.82,-0.08,543558.50,-0.08,4248.99,0.26,6071.24,0.36
21,Entry Long,Buy,2023-01-01 18:30,0.3385,4914395.4,-1330.82,-0.08,543558.50,-0.08,4248.99,0.26,6071.24,0.36
20,Exit Short,Buy,2023-01-01 18:30,0.3385,4768918.6,23497.04,1.43,544889.30,1.43,40833.96,2.49,655.63,0.04
20,Entry Short,Sell,2022-12-31 16:00,0.3437,4768918.6,23497.04,1.43,544889.30,1.43,40833.96,2.49,655.63,0.04
19,Exit Long,Sell,2022-12-31 16:00,0.3437,4772739.1,11579.24,0.71,521392.28,0.71,23689.97,1.46,7332.84,0.45
19,Entry Long,Buy,2022-12-30 18:30,0.3410,4772739.1,11579.24,0.71,521392.28,0.71,23689.97,1.46,7332.84,0.45
18,Exit Short,Buy,2022-12-30 18:30,0.3410,4818964.3,-8540.17,-0.52,509813.06,-0.52,5128.34,0.31,8364.76,0.51
18,Entry Short,Sell,2022-12-30 17:00,0.3395,4818964.3,-8540.17,-0.52,509813.06,-0.52,5128.34,0.31,8364.76,0.51
17,Exit Long,Sell,2022-12-30 17:00,0.3395,4822509.3,13163.52,0.81,518353.22,0.81,17676.43,1.09,3542.62,0.22
17,Entry Long,Buy,2022-12-30 12:30,0.3365,4822509.3,13163.52,0.81,518353.22,0.81,17676.43,1.09,3542.62,0.22
16,Exit Short,Buy,2022-12-30 12:30,0.3365,4079435.4,124498.16,8.31,505189.70,8.31,137693.52,9.19,5086.73,0.34
16,Entry Short,Sell,2022-12-28 00:00,0.3673,4079435.4,124498.16,8.31,505189.70,8.31,137693.52,9.19,5086.73,0.34
15,Exit Long,Sell,2022-12-28 00:00,0.3673,4084748.9,85022.41,6.01,380691.53,6.02,107271.72,7.59,974.13,0.07
15,Entry Long,Buy,2022-12-26 00:30,0.3462,4084748.9,85022.41,6.01,380691.53,6.02,107271.72,7.59,974.13,0.07
14,Exit Short,Buy,2022-12-26 00:30,0.3462,3955422,21441.39,1.54,295669.12,1.54,33459.86,2.4,2534.48,0.18
14,Entry Short,Sell,2022-12-24 20:00,0.3519,3955422,21441.39,1.54,295669.12,1.54,33459.86,2.4,2534.48,0.18
13,Exit Long,Sell,2022-12-24 20:00,0.3519,3958579.9,1657.70,0.12,274227.72,0.12,4590.05,0.33,951.96,0.07
13,Entry Long,Buy,2022-12-24 16:00,0.3512,3958579.9,1657.70,0.12,274227.72,0.12,4590.05,0.33,951.96,0.07
12,Exit Short,Buy,2022-12-24 16:00,0.3512,3948254.2,1258.70,0.09,272570.03,0.09,3787.48,0.27,2529.73,0.18
12,Entry Short,Sell,2022-12-24 06:30,0.3518,3948254.2,1258.70,0.09,272570.03,0.09,3787.48,0.27,2529.73,0.18
11,Exit Long,Sell,2022-12-24 06:30,0.3518,3946908.3,15077.98,1.1,271311.30,1.1,26684.73,1.94,4101.15,0.3
11,Entry Long,Buy,2022-12-23 00:30,0.3477,3946908.3,15077.98,1.1,271311.30,1.1,26684.73,1.94,4101.15,0.3
10,Exit Short,Buy,2022-12-23 00:30,0.3477,3929733.1,3227.88,0.24,256233.34,0.24,6525.24,0.48,1727.20,0.13
10,Entry Short,Sell,2022-12-23 00:00,0.3488,3929733.1,3227.88,0.24,256233.34,0.24,6525.24,0.48,1727.20,0.13
9,Exit Long,Sell,2022-12-23 00:00,0.3488,3935056.8,22915.41,1.7,253005.47,1.7,27792.99,2.06,3687.46,0.27
9,Entry Long,Buy,2022-12-22 18:30,0.3427,3935056.8,22915.41,1.7,253005.47,1.7,27792.99,2.06,3687.46,0.27
8,Exit Short,Buy,2022-12-22 18:30,0.3427,3859339.5,12058.43,0.9,230090.05,0.9,18376.48,1.38,2849.89,0.21
8,Entry Short,Sell,2022-12-22 12:30,0.3461,3859339.5,12058.43,0.9,230090.05,0.9,18376.48,1.38,2849.89,0.21
7,Exit Long,Sell,2022-12-22 12:30,0.3461,3864534.7,15554.13,1.18,218031.62,1.18,22658.85,1.72,2074.17,0.16
7,Entry Long,Buy,2022-12-21 18:30,0.3418,3864534.7,15554.13,1.18,218031.62,1.18,22658.85,1.72,2074.17,0.16
6,Exit Short,Buy,2022-12-21 18:30,0.3418,3707035.2,26036.88,2.01,202477.48,2.01,43596.07,3.37,3853.98,0.3
6,Entry Short,Sell,2022-12-21 00:30,0.3491,3707035.2,26036.88,2.01,202477.48,2.01,43596.07,3.37,3853.98,0.3
5,Exit Long,Sell,2022-12-21 00:30,0.3491,3711892.3,37582.46,2.99,176440.61,2.99,51834.79,4.12,11638.56,0.93
5,Entry Long,Buy,2022-12-20 00:30,0.3387,3711892.3,37582.46,2.99,176440.61,2.99,51834.79,4.12,11638.56,0.93
4,Exit Short,Buy,2022-12-20 00:30,0.3387,3425472.4,47694.09,3.95,138858.14,3.95,73506.66,6.08,2538.82,0.21
4,Entry Short,Sell,2022-12-18 06:30,0.3529,3425472.4,47694.09,3.95,138858.14,3.95,73506.66,6.08,2538.82,0.21
3,Exit Long,Sell,2022-12-18 06:30,0.3529,3428008.9,12406.79,1.04,91164.06,1.04,21117.91,1.77,1506.95,0.13
3,Entry Long,Buy,2022-12-17 21:30,0.3490,3428008.9,12406.79,1.04,91164.06,1.04,21117.91,1.77,1506.95,0.13
2,Exit Short,Buy,2022-12-17 21:30,0.3490,2949012.6,83189.88,7.47,78757.27,7.47,100705.83,9.05,6933.13,0.62
2,Entry Short,Sell,2022-12-16 06:30,0.3775,2949012.6,83189.88,7.47,78757.27,7.47,100705.83,9.05,6933.13,0.62
1,Exit Long,Sell,2022-12-16 06:30,0.3775,2950192.2,-4432.60,-0.4,-4432.60,-0.4,733.18,0.07,3987.13,0.36
1,Entry Long,Buy,2022-12-16 06:00,0.3787,2950192.2,-4432.60,-0.4,-4432.60,-0.4,733.18,0.07,3987.13,0.36
