Trade #,Type,Signal,Date/Time,Price BUSD,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
18,Exit Long,Sell,2022-11-12 07:45,1261.21,369.205,632.12,0.14,115277.41,0.14,5422.37,1.17,8876.94,1.91
18,Entry Long,Buy,2022-11-12 03:45,1258.49,369.205,632.12,0.14,115277.41,0.14,5422.37,1.17,8876.94,1.91
17,Exit Short,Buy,2022-11-12 03:45,1258.49,361.238,4832.44,1.05,114645.29,1.05,8077.59,1.76,7405.07,1.61
17,Entry Short,Sell,2022-11-11 22:42,1272.88,361.238,4832.44,1.05,114645.29,1.05,8077.59,1.76,7405.07,1.61
16,Exit Long,Sell,2022-11-11 22:42,1272.88,361.531,5064.22,1.11,109812.84,1.11,6376.27,1.4,181.90,0.04
16,Entry Long,Buy,2022-11-11 21:21,1257.86,361.531,5064.22,1.11,109812.84,1.11,6376.27,1.4,181.90,0.04
15,Exit Short,Buy,2022-11-11 21:21,1257.86,362.889,-1039.87,-0.23,104748.63,-0.23,9252.80,2.03,10110.96,2.22
15,Entry Short,Sell,2022-11-11 15:06,1256.00,362.889,-1039.87,-0.23,104748.63,-0.23,9252.80,2.03,10110.96,2.22
14,Exit Long,Sell,2022-11-11 15:06,1256.00,363.164,14734.23,3.34,105788.50,3.34,41427.65,9.39,9309.99,2.11
14,Entry Long,Buy,2022-11-11 14:24,1214.44,363.164,14734.23,3.34,105788.50,3.34,41427.65,9.39,9309.99,2.11
13,Exit Short,Buy,2022-11-11 14:24,1214.44,337.262,15567.88,3.66,91054.27,3.66,17903.68,4.21,15562.83,3.66
13,Entry Short,Sell,2022-11-11 06:39,1261.59,337.262,15567.88,3.66,91054.27,3.66,17903.68,4.21,15562.83,3.66
12,Exit Long,Sell,2022-11-11 06:39,1261.59,337.528,128.69,0.03,75486.40,0.03,3448.16,0.81,16185.85,3.81
12,Entry Long,Buy,2022-11-11 02:03,1260.20,337.528,128.69,0.03,75486.40,0.03,3448.16,0.81,16185.85,3.81
11,Exit Short,Buy,2022-11-11 02:03,1260.20,329.11,5139.11,1.22,75357.70,1.22,12268.98,2.92,23557.94,5.61
11,Entry Short,Sell,2022-11-10 13:36,1276.83,329.11,5139.11,1.22,75357.70,1.22,12268.98,2.92,23557.94,5.61
10,Exit Long,Sell,2022-11-10 13:36,1276.83,329.358,7472.48,1.81,70218.59,1.81,18931.09,4.59,60556.18,14.67
10,Entry Long,Buy,2022-11-09 08:33,1253.13,329.358,7472.48,1.81,70218.59,1.81,18931.09,4.59,60556.18,14.67
9,Exit Short,Buy,2022-11-09 08:33,1253.13,295.574,21023.77,5.37,62746.11,5.37,21683.27,5.54,3360.71,0.86
9,Entry Short,Sell,2022-11-09 00:03,1325.29,295.574,21023.77,5.37,62746.11,5.37,21683.27,5.54,3360.71,0.86
8,Exit Long,Sell,2022-11-09 00:03,1325.29,295.833,-15534.43,-3.81,41722.33,-3.81,4860.33,1.19,50797.69,12.47
8,Entry Long,Buy,2022-11-08 18:30,1376.72,295.833,-15534.43,-3.81,41722.33,-3.81,4860.33,1.19,50797.69,12.47
7,Exit Short,Buy,2022-11-08 18:30,1376.72,231.556,44097.98,12.14,57256.76,12.14,52746.76,14.52,2697.01,0.74
7,Entry Short,Sell,2022-11-08 00:03,1568.34,231.556,44097.98,12.14,57256.76,12.14,52746.76,14.52,2697.01,0.74
6,Exit Long,Sell,2022-11-08 00:03,1568.34,231.777,-784.69,-0.22,13158.78,-0.22,359.67,0.1,6048.96,1.66
6,Entry Long,Buy,2022-11-07 22:15,1570.47,231.777,-784.69,-0.22,13158.78,-0.22,359.67,0.1,6048.96,1.66
5,Exit Short,Buy,2022-11-07 22:15,1570.47,226.436,4022.86,1.12,13943.47,1.12,5301.82,1.47,4323.98,1.2
5,Entry Short,Sell,2022-11-07 15:57,1589.50,226.436,4022.86,1.12,13943.47,1.12,5301.82,1.47,4323.98,1.2
4,Exit Long,Sell,2022-11-07 15:57,1589.50,226.616,2926.54,0.82,9920.60,0.82,3766.33,1.06,2032.77,0.57
4,Entry Long,Buy,2022-11-07 14:45,1575.32,226.616,2926.54,0.82,9920.60,0.82,3766.33,1.06,2032.77,0.57
3,Exit Short,Buy,2022-11-07 14:45,1575.32,224.556,1481.31,0.42,6994.07,0.42,3221.64,0.91,1518.73,0.43
3,Entry Short,Sell,2022-11-07 10:21,1583.18,224.556,1481.31,0.42,6994.07,0.42,3221.64,0.91,1518.73,0.43
2,Exit Long,Sell,2022-11-07 10:21,1583.18,224.73,2838.12,0.8,5512.76,0.8,3059.09,0.87,5586.27,1.58
2,Entry Long,Buy,2022-11-07 07:12,1569.29,224.73,2838.12,0.8,5512.76,0.8,3059.09,0.87,5586.27,1.58
1,Exit Short,Buy,2022-11-07 07:12,1569.29,221.059,2674.64,0.76,2674.64,0.76,3775.01,1.08,2768.34,0.79
1,Entry Short,Sell,2022-11-07 02:09,1582.65,221.059,2674.64,0.76,2674.64,0.76,3775.01,1.08,2768.34,0.79
